,material,shape,coat/functional group,synthesismethod,surface charge,size in medium (nm),zeta in medium (mV),no of cells (cells/well),human/animal,cell source,cell tissue,cell morphology,cell age,time (hr),concentration (ug/ml),test,test indicator,viability (%),DOI,core size (nm),surface area,Hydrodynamic diameter (nm),Zeta potential (mV),Cell type,Molecular weight (g/mol)
4368,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,24.0,,Live/Dead,propidium iodide,12.875537,10.1007/s11671-009-9413-8,,,20.0,,CD4+T cells,79.86581
4369,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,3.0,,MTT,tetrazolium salt,95.502396,10.1007/s00449-013-0982-7,,,75.0,,Lymphocytes,79.86581
4370,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,3.0,,MTT,tetrazolium salt,105.83732,10.1007/s00449-013-0982-7,,,75.0,,Lymphocytes,79.86581
4371,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,3.0,,MTT,tetrazolium salt,75.21531,10.1007/s00449-013-0982-7,,,75.0,,Lymphocytes,79.86581
4372,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,3.0,,MTT,tetrazolium salt,49.186604,10.1007/s00449-013-0982-7,,,75.0,,Lymphocytes,79.86581
4373,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,3.0,,Live/Dead,trypan blue,85.55024,10.1007/s00449-013-0982-7,,,75.0,,Lymphocytes,79.86581
4374,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,3.0,,Live/Dead,trypan blue,84.01914,10.1007/s00449-013-0982-7,,,75.0,,Lymphocytes,79.86581
4375,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,3.0,,Live/Dead,trypan blue,74.066986,10.1007/s00449-013-0982-7,,,75.0,,Lymphocytes,79.86581
4376,ZnO,,,,,,,,H,Human,Blood,Lymphoblast,A,3.0,,Live/Dead,trypan blue,61.435406,10.1007/s00449-013-0982-7,,,75.0,,Lymphocytes,79.86581
4377,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,88.0639,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4378,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,78.450935,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4379,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,39.97198,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4380,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,68.17292,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4381,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,49.626442,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4382,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,24.892593,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4383,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,33.85015,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4384,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,4.992589,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4385,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,4.3149247,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4386,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,20.144733,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4387,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,0.22308208,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4388,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,2.2927547,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4389,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,10.563026,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4390,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,0.26336914,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4391,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,2.333643,10.1007/s00204-012-0840-4,,,20.0,,Caco­2,79.86581
4392,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,108.20203,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,79.86581
4393,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,99.96482,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,79.86581
4394,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,96.53802,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,79.86581
4395,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,100.68518,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,79.86581
4396,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,90.38612,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,79.86581
4397,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,64.966194,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,79.86581
4398,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,93.856224,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,79.86581
4399,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,81.49471,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,47.867
4400,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,43.703644,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,47.867
4401,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,73.28096,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,47.867
4402,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,54.73388,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,47.867
4403,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,26.564205,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,47.867
4404,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,24.0,,CellTiter­Blue,Alamar blue,43.083702,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,47.867
4405,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,36.0,,CellTiter­Blue,Alamar blue,25.910593,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,47.867
4406,ZnO,,l-cysteine l-lysine l-lysine,,,,,,H,Human,Colon,Epithelial,A,48.0,,CellTiter­Blue,Alamar blue,5.9895434,10.1007/s00204-012-0840-4,,,40.0,,Caco­2,47.867
4407,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,MTS,tetrazolium salt,100.693115,10.1080/17458080802235765,,,60.0,,SH­SY5Y,47.867
4408,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,MTS,tetrazolium salt,92.226105,10.1080/17458080802235765,,,60.0,,SH­SY5Y,47.867
4409,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,MTS,tetrazolium salt,68.79509,10.1080/17458080802235765,,,60.0,,SH­SY5Y,47.867
4410,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,MTS,tetrazolium salt,55.583572,10.1080/17458080802235765,,,60.0,,SH­SY5Y,47.867
4411,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,MTS,tetrazolium salt,0.03533673,10.1080/17458080802235765,,,60.0,,SH­SY5Y,47.867
4412,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,MTS,tetrazolium salt,110.36489,10.1080/17458080802235765,,,60.0,,H4,47.867
4413,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,MTS,tetrazolium salt,107.41884,10.1080/17458080802235765,,,60.0,,H4,47.867
4414,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,MTS,tetrazolium salt,97.29278,10.1080/17458080802235765,,,60.0,,H4,47.867
4415,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,MTS,tetrazolium salt,89.433136,10.1080/17458080802235765,,,60.0,,H4,51.9961
4416,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,MTS,tetrazolium salt,46.814537,10.1080/17458080802235765,,,60.0,,H4,51.9961
4417,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.67841,10.1080/17458080802235765,,,60.0,,SH­SY5Y,51.9961
4418,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.67841,10.1080/17458080802235765,,,60.0,,SH­SY5Y,51.9961
4419,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.37004,10.1080/17458080802235765,,,60.0,,SH­SY5Y,51.9961
4420,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.67841,10.1080/17458080802235765,,,60.0,,SH­SY5Y,51.9961
4421,ZnO,,,,,,,,H,Human,Bone Marrow,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",97.44493,10.1080/17458080802235765,,,60.0,,SH­SY5Y,51.9961
4422,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.911896,10.1080/17458080802235765,,,60.0,,H4,51.9961
4423,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.37004,10.1080/17458080802235765,,,60.0,,H4,51.9961
4424,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",98.67841,10.1080/17458080802235765,,,60.0,,H4,51.9961
4425,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",99.60352,10.1080/17458080802235765,,,60.0,,H4,51.9961
4426,ZnO,,,,,,,,H,Human,Brain,Epithelial,A,48.0,,Live/Dead,"Calcein AM, Ethidium homodimer-1",94.977974,10.1080/17458080802235765,,,60.0,,H4,51.9961
4427,ZnO,,,,,,,,H,Human,Ovary,Epithelial,A,24.0,,MTT,tetrazolium salt,25.252525,10.1016/j.nano.2014.01.006,,,18.0,,SKOV­3,51.9961
4428,ZnO,,,,,,,,H,Human,Ovary,Epithelial,A,48.0,,MTT,tetrazolium salt,14.141414,10.1016/j.nano.2014.01.006,,,18.0,,SKOV­3,51.9961
4429,ZnO,,,,,,,,H,Human,Blood,Monocyte,A,24.0,,LDH,LDH activity assay kit,44.681156,10.1016/j.nano.2014.01.006,,,18.0,,Macrophages,51.9961
4430,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,24.0,,NR,toluylene red,96.25,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,51.9961
4431,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,48.0,,NR,toluylene red,103.541664,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4432,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,NR,toluylene red,90.416664,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4433,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,24.0,,NR,toluylene red,95.520836,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4434,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,48.0,,NR,toluylene red,102.8125,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4435,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,NR,toluylene red,91.145836,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4436,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,24.0,,NR,toluylene red,97.708336,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4437,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,48.0,,NR,toluylene red,103.541664,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4438,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,NR,toluylene red,96.25,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4439,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,24.0,,NR,toluylene red,96.25,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4440,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,48.0,,NR,toluylene red,104.270836,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4441,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,NR,toluylene red,94.791664,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4442,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,24.0,,NR,toluylene red,99.166664,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4443,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,48.0,,NR,toluylene red,107.1875,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4444,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,NR,toluylene red,99.895836,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4445,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,24.0,,NR,toluylene red,74.375,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4446,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,48.0,,NR,toluylene red,74.375,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4447,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,NR,toluylene red,86.041664,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4448,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,MTT,tetrazolium salt,92.61745,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4449,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,MTT,tetrazolium salt,93.42282,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4450,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,MTT,tetrazolium salt,90.20134,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4451,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,MTT,tetrazolium salt,93.42282,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4452,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,MTT,tetrazolium salt,87.78523,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4453,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,MTT,tetrazolium salt,49.127518,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4454,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,24.0,,NR,toluylene red,93.12741,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4455,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,48.0,,NR,toluylene red,91.73745,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4456,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,72.0,,NR,toluylene red,95.90733,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4457,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,96.0,,NR,toluylene red,95.444016,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4458,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,168.0,,NR,toluylene red,93.59074,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4459,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,216.0,,NR,toluylene red,94.054054,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4460,Fe3O4,,Dextran,,,,,,H,Human,Blood,Monocyte,A,336.0,,NR,toluylene red,82.47104,10.1016/j.biomaterials.2006.12.003,,,30.0,,Monocytes,58.933194
4461,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,MTS,tetrazolium salt,89.08297,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4462,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,MTS,tetrazolium salt,117.90393,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4463,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,MTS,tetrazolium salt,136.24454,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4464,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,MTS,tetrazolium salt,124.89083,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4465,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,MTS,tetrazolium salt,119.65066,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4466,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Blue,Alamar blue,112.66376,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4467,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Blue,Alamar blue,157.20525,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4468,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Blue,Alamar blue,169.43231,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4469,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Blue,Alamar blue,179.0393,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4470,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Blue,Alamar blue,144.1048,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4471,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Glo,luciferase,138.86462,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4472,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Glo,luciferase,119.65066,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4473,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Glo,luciferase,68.12227,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4474,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Glo,luciferase,48.9083,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4475,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,CellTiter­Glo,luciferase,26.200872,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4476,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,Live/Dead,trypan blue,62.00873,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4477,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,Live/Dead,trypan blue,41.9214,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4478,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,Live/Dead,trypan blue,32.31441,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4479,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,Live/Dead,trypan blue,23.580786,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4480,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,Live/Dead,trypan blue,14.847161,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,58.933194
4481,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,MTS,tetrazolium salt,146.7742,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,58.933194
4482,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,MTS,tetrazolium salt,129.83871,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,58.933194
4483,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,MTS,tetrazolium salt,125.0,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4484,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,MTS,tetrazolium salt,104.83871,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4485,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,MTS,tetrazolium salt,100.0,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4486,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue,Alamar blue,104.83871,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4487,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,102.41936,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4488,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,99.19355,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4489,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,96.77419,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4490,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,100.0,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4491,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,131.45161,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4492,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,115.32258,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4493,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,106.451614,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4494,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,85.48387,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4495,Fe3O4,,PEI,,,,,,A,Mouse,Blood,Monocyte/Macrophage,A,72.0,,CellTiter­Blue ,Alamar blue,58.064518,10.1186/1556-276X-7-77,,,145.8,17.7,RAW 264.7,240.79720199999997
4496,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,24.0,,Live/Dead,trypan blue,82.850784,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,240.79720199999997
4497,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,24.0,,Live/Dead,trypan blue,67.31019,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,240.79720199999997
4498,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,24.0,,Live/Dead,trypan blue,56.04981,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,240.79720199999997
4499,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,24.0,,Live/Dead,trypan blue,42.64823,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,240.79720199999997
4500,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,24.0,,Live/Dead,trypan blue,39.943905,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,240.79720199999997
4501,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,Live/Dead,trypan blue,60.188145,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,240.79720199999997
4502,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,Live/Dead,trypan blue,40.906464,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,128.413405
4503,Fe3O4,,PEI,,,,,,H,Human,Bone Marrow,Epithelial,A,72.0,,Live/Dead,trypan blue,31.248158,10.1186/1556-276X-7-77,,,145.8,17.7,SH­SY5Y,128.413405
